PFT	scenario	year	period	mean.effects.Inds	mean.effects.seedlings	mean.effects.seeds	mean.effects.cover	mean.effects.shootmass	min.effects.Inds	min.effects.seedlings	min.effects.seeds	min.effects.cover	min.effects.shootmass	max.effects.Inds	max.effects.seedlings	max.effects.seeds	max.effects.cover	max.effects.shootmass
MECTcl3peb	1	24	before	1.02693985202687	1.07450313741584	0.987514842072099	1.00155035588421	1.02820487010374	1.40237829803047	1.81818181818182	1.42074411153876	1.02410522928385	1.369005756918	0.191793730567742	0.221323039832668	0.172881511793646	0.950211585921331	0.20369430021337
MECTcl3peb	0	25	before	1	1	1	1	1	1.38036809815951	1.57894736842105	1.37104694559026	1.02316522168856	1.40050872017294	0.420276908000095	0.277777777777778	0.204862834054016	0.957389946762741	0.392295469763587
MECTcl3peb	1	25	before	0.915997793003208	0.946988759034262	0.986209818044959	0.997048448515639	0.929163299258754	1.3277914267523	1.53846153846154	1.47274402778762	1.02024086468892	1.3360471602307	0.18342554496435	0.209953933483986	0.271071099454172	0.946852237719907	0.165633658999978
MECTcl3peb	0	26	during	1	1	1	1	1	1.48578641554799	1.66419321567729	1.54027544702274	1.02824293632389	1.52065969951998	0.210124164278892	0.273972602739726	0.199436994467647	0.952050918053644	0.259204817620071
MECTcl3peb	1	26	during	0.769259098056648	0.846060473625112	0.753865250657503	0.990187907938155	0.807251843425395	1.43084137655235	1.71222901612007	1.54577281407326	1.03463042659103	1.55040759591898	0.166233776570343	0.13578502578206	0.12850102371506	0.938262705073831	0.150824148746548
MECTcl3peb	0	27	during	1	1	1	1	1	1.65491071428571	1.66750559284117	1.63980126966602	1.03667624921038	1.69846759212378	0.234375243224732	0.0661920995094533	0.00145476035618765	0.945382069592367	0.162890772881649
MECTcl3peb	1	27	during	0.698789661119622	0.743107813674125	0.614341961760096	0.983793944200499	0.707741286525969	1.85659593862359	1.87736550546006	1.44852332321281	1.04743713650109	1.94184450337708	0.0252365930599369	0.0284900284900285	0.0218509232321595	0.921502113901675	0.0103564570449099
MECTcl3peb	0	28	during	1	1	1	1	1	1.52246846062129	1.6685256121376	1.67973522634127	1.03368767914102	1.57738890472779	0.0171150785022696	0.0213219616204691	0.00118441312329741	0.930400894213862	2.60795598343987e-05
MECTcl3peb	1	28	during	0.753858606129628	0.793425594887238	0.640251438165056	0.986383673371009	0.77493806457579	2.26498224047158	2.1264598558356	2.11944148341164	1.07456579545258	2.37206957837199	0.0119562599455827	0.00231107002542177	0.00118441312329741	0.91823105109295	2.92204168277503e-05
MECTcl3peb	0	29	during	1	1	1	1	1	1.47739370710402	1.67943654234913	1.48516811356503	1.02857509973449	1.51431508562492	0.0193518909233656	0.0332479431563201	0.00135221932997532	0.930620594942351	2.73475944925979e-05
MECTcl3peb	1	29	during	0.720931853810797	0.770017690059398	0.635231602783354	0.984896400912668	0.716335937268981	2.34471255420883	2.26828885400315	2.07089151450054	1.0777212052434	2.27969949770192	0.0124001722518009	0.00549373738592629	0.00113112575290558	0.919187095525493	2.27802767016422e-05
MECTcl3peb	0	30	during	1	1	1	1	1	1.54931480776551	1.66666666666667	1.59658188650042	1.03015128810682	1.54194075202908	0.0338092564369937	0.0166501280409731	0.00148162415640025	0.931852125522642	0.00274697020650604
MECTcl3peb	1	30	during	0.694170712870189	0.769107285149272	0.645453535337793	0.984449392802624	0.696210136702589	2.06807966845116	2.08372050147492	2.03175120567166	1.06072562472167	2.1568722977881	0.0115207373271889	0.00246883100851747	0.00137969619415594	0.921882830915223	2.29948351415763e-05
MECTcl3peb	0	31	during	1	1	1	1	1	1.53457929598942	1.68269217482624	1.66882840328446	1.03321630420274	1.57164958353222	0.0420134797866545	0.0235582559301136	0.0077264825188333	0.934403896252405	0.0200667871800196
MECTcl3peb	1	31	during	0.704969536221755	0.719313775212183	0.670680986876747	0.986389775996913	0.71750161586561	1.97072167919337	1.95836872249015	1.97656525622837	1.06065838757247	2.03844769084619	0.00978473581213307	0.00191543360628262	0.00106494382421327	0.918465124591215	2.19860972299291e-05
MECTcl3peb	0	32	during	1	1	1	1	1	1.49675684227179	1.7144851457913	1.61551404963734	1.03018119666469	1.52861605502703	0.0291904351881749	0.0345393348761388	0.00536764759217484	0.938019394904051	4.24010930608318e-05
MECTcl3peb	1	32	during	0.775887024220443	0.863000651176283	0.706035711032952	0.989763776263862	0.795336279733083	2.05551843189665	2.35448577680525	1.98182253396488	1.06472355541747	2.13238718504656	0.0115959573382979	0.00232353570953199	0.000870429339271596	0.914023619953565	2.26297014675164e-05
MECTcl3peb	0	33	during	1	1	1	1	1	1.54496022973312	1.72526236881559	1.60738902674387	1.02648559872544	1.53468910823491	0.0328672809806711	0.0968520550257406	0.00140741991780668	0.93589867874146	0.000345733829953682
MECTcl3peb	1	33	during	0.759732666575322	0.790673170303783	0.682993396751479	0.989112610476484	0.779123877835716	2.04665252374672	2.20746196945643	1.75803747780046	1.06810823698464	2.1355331615543	0.0108166576527853	0.00225818592397441	0.00116184500987568	0.913477476912173	2.15247778394012e-05
MECTcl3peb	0	34	during	1	1	1	1	1	1.49964238663559	1.61826729469294	1.47673761537013	1.02567970471217	1.48023256777258	0.019643487536837	0.0735294117647059	0.0015347802124973	0.938127928183714	3.38547135964405e-05
MECTcl3peb	1	34	during	0.754943087443172	0.809258646325524	0.650608657550762	0.988050719811163	0.757377173595689	2.02661488702624	2.15897435897436	1.74351032139693	1.06448722758861	2.04128253365489	0.0108049702863317	0.00182656742317001	0.000976678317043734	0.913256662438572	2.05945990252164e-05
MECTcl3peb	0	35	during	1	1	1	1	1	1.58898509712594	1.60005978080372	1.40159562113491	1.0266548550624	1.52062579777238	0.0230450593370043	0.109464910436063	0.00131766411094732	0.937449854121867	3.90020937011389e-05
MECTcl3peb	1	35	during	0.745912170295314	0.803271342599714	0.733855024407693	0.988705938372538	0.770756863956617	2.02624141220812	2.11620654648878	1.94499236005001	1.07300208716277	2.04789048097662	0.0107009095773141	0.00149229482215317	0.00125017363522712	0.912699483028653	2.02767225151814e-05
MECTcl3peb	0	36	after	1	1	1	1	1	1.41264442317555	1.62244897959184	1.40939985299826	1.02246954656051	1.42402990443095	0.0360332804975802	0.0673686913441012	0.00139807345477931	0.937198339118756	0.00302848273456516
MECTcl3peb	1	36	after	0.820444094305554	0.819885594598057	0.708494815066865	0.988700306896882	0.825575768203179	2.0437091503268	2.05342380888302	1.94947362534428	1.06605591469722	2.11673316903986	0.00991080277502478	0.00218102508178844	0.00125826610930138	0.909028242557062	2.09815206017921e-05
MECTcl3peb	0	37	after	1	1	1	1	1	1.54896211953866	1.6	1.51496832533595	1.03440210577608	1.56771313253171	0.0965750873775282	0.176892052194544	0.0132240148108966	0.936863257838871	0.0798188345808479
MECTcl3peb	1	37	after	0.694886822713147	0.759578893614861	0.683859417961861	0.98182626700298	0.687482856880366	1.70538339000909	1.93240911937628	1.76947607086173	1.0509275733332	1.73221458324571	0.00969517160009962	0.00315933891355523	0.00113348698379114	0.902440463458229	1.85275201484929e-05
MECTcl3peb	0	38	after	1	1	1	1	1	1.49939739573312	1.69491525423729	1.50772620774294	1.03137589117763	1.49154438272697	0.0288787871699506	0.0824951415515521	0.00879235777767216	0.93136118536661	0.00733596884233357
MECTcl3peb	1	38	after	0.69361371257527	0.682921280898434	0.6429371426342	0.981233511668508	0.69388189088728	1.63808005908815	1.69920695685813	1.44978850815075	1.04596541704581	1.65132747337536	0.00999500249875063	0.00322771954007581	0.000831334667589987	0.904094600793212	1.86988105278054e-05
MECTcl3peb	0	39	after	1	1	1	1	1	1.45431207914208	1.56300805761552	1.51913368530579	1.0311856817961	1.47415658800396	0.0197712590448895	0.087719298245614	0.00262391435543544	0.937887596989908	2.95531066224325e-05
MECTcl3peb	1	39	after	0.682570782905644	0.739385225617896	0.664775289440152	0.979738170345076	0.680496345615961	1.60857908847185	1.69016431012353	1.66775996431476	1.04283327691562	1.66016079353093	0.0115942028985507	0.00568900715409078	0.00117446708555993	0.912300584981869	1.89831879692422e-05
MECTcl3peb	0	40	after	1	1	1	1	1	1.42626230923143	1.61290322580645	1.50752575923519	1.02989156368767	1.45197471721402	0.0187736810473229	0.0147155709008544	0.00115526802218115	0.936991686410015	2.92157613117667e-05
MECTcl3peb	1	40	after	0.716695341441478	0.759784388330986	0.77287709307039	0.984065948669017	0.713013604459964	1.7775385728553	1.81818181818182	1.81304875231054	1.04504534017695	1.76079884444899	0.0147783427136955	0.0112029127573169	0.0010108595194085	0.922083760844022	2.28825228439086e-05
MECTplb	0	1	before	1	1	1	1	1	1.18681318681319	1.21212121212121	1.44329896907217	1.00450042825449	1.20995446399327	0.76676092198842	0.606060606060606	0.412371134020619	0.993923831930164	0.752430546252755
MECTplb	1	1	before	1.00062938689441	1.00293805674326	0.943160299873874	1.00043674043888	1.00881823980443	1.25170259582391	1.25043604651163	1.44329896907217	1.00704071279878	1.26877459216991	0.716934487021014	0.571428571428571	0.412371134020619	0.992860192165803	0.715843131932484
MECTplb	0	2	before	1	1	1	1	1	1.38595791083032	1.30038377789875	1.36398863342806	1.01087163025576	1.40280697510243	0.494669348755343	0.496018045877195	0.643704468498116	0.980153673652035	0.436696468520374
MECTplb	1	2	before	1.00025092659356	0.998608335517672	0.994257442143848	0.999553928772522	0.988053493835409	1.44941251771591	1.38290695109001	1.34503057928854	1.01182999482714	1.44136759655697	0.419024683925347	0.398009950248756	0.529533047819309	0.977531721953739	0.350881475460774
MECTplb	0	3	before	1	1	1	1	1	1.47889022236312	1.37168048122963	1.48412503076544	1.01439133874499	1.45960717902552	0.555491551459294	0.459547538369544	0.290425793748462	0.978549614147344	0.490469086270395
MECTplb	1	3	before	0.985761563672451	0.939202108011328	0.93815173762989	0.997901613260645	0.978681686741569	1.60453599738638	1.44785974091487	1.65859164647302	1.02356475384678	1.64605333231797	0.258047909660813	0.104506236611125	0.154251460750967	0.962764900916452	0.202443139409077
MECTplb	0	4	before	1	1	1	1	1	1.52084337060767	1.39520271692446	1.62199312714777	1.02345246198318	1.51861715787716	0.463147469252601	0.424915397631134	0.453657006346372	0.97505429241993	0.388737864944199
MECTplb	1	4	before	0.904735425532536	0.948060295775299	0.901528119911304	0.995819731202124	0.904476160981469	1.56395534290271	1.51179141992508	1.6872852233677	1.02577817446025	1.59562995060309	0.0759451561102128	0.0443550706463135	0.0154639175257732	0.953216753476002	0.0465814188577061
MECTplb	0	5	before	1	1	1	1	1	1.48476828095861	1.43677414425428	1.59687626228625	1.02211682553621	1.49452900445055	0.36470615613752	0.337839739127249	0.341995422108523	0.971302446572066	0.320043959919101
MECTplb	1	5	before	0.949752381771538	0.958956202786134	0.894680354078844	0.997351627010394	0.955801150557243	1.6520618556701	1.48699507389163	1.67631614379965	1.03151855123981	1.70392632442117	0.0824636306135357	0.0771093851919684	0.0134643866971859	0.952468217752235	0.047600132932359
MECTplb	0	6	before	1	1	1	1	1	1.51162790697674	1.40973895125764	1.59729619008603	1.02460303528697	1.54629789376349	0.278888661015404	0.324154633343952	0.269151986890619	0.960374279760014	0.245780017543432
MECTplb	1	6	before	0.962705001821321	0.961938440796837	0.95977663186971	0.996830151715436	0.930393754865777	1.98441408649021	1.46367530104471	1.83777140516182	1.04228180394923	1.96995385038336	0.0285693935693936	0.124665656756106	0.0113988981065164	0.950407662890691	3.52673690611829e-05
MECTplb	0	7	before	1	1	1	1	1	1.52347043102366	1.4406273213667	1.74664544007278	1.02508810494091	1.52539062131223	0.211949383012968	0.225820057939561	0.174214684910387	0.957135671471299	0.186204686499394
MECTplb	1	7	before	0.924707246836931	0.947249283955128	0.896356511732606	0.996451613434159	0.927066425960208	1.63202082970362	1.53400383141763	1.70115988173755	1.03073551022134	1.65731772784382	0.0283910060947302	0.0412897765543999	0.0125085285421879	0.945002193034555	3.82023709650226e-05
MECTplb	0	8	before	1	1	1	1	1	1.70347003154574	1.57085710924172	1.76207158077215	1.03396552031151	1.7416130523395	0.091956299149164	0.139246753076978	0.0756961340902947	0.954473809832129	0.0830906145877523
MECTplb	1	8	before	0.897589391290383	0.927783015950657	0.849933454100499	0.99466362049661	0.890570431238156	1.54142890451472	1.32538005424841	1.45877264125439	1.03283778847018	1.67255946772728	0.0269787039234969	0.0401606425702811	0.0129764801297648	0.942111417912496	4.02281003734077e-05
MECTplb	0	9	before	1	1	1	1	1	1.70377334465195	1.55722013222625	1.7479347169051	1.03760499799405	1.73724834836302	0.0846317327488876	0.222881765874027	0.0453354825710256	0.948914794521028	0.0503527369403712
MECTplb	1	9	before	0.862039294426382	0.952015795121066	0.878783274498525	0.993735198279582	0.881414403451587	1.75469151431657	1.40245794694677	1.48616180459381	1.04092787525951	1.89602388271901	0.0243370026271726	0.0509657340971371	0.0120894620189402	0.940501063493408	3.49700564194964e-05
MECTplb	0	10	before	1	1	1	1	1	1.59382007890365	1.57433333333333	1.70470869912211	1.032904877668	1.61457417228364	0.0566258347523797	0.313363214618981	0.0563979781856877	0.949727938206429	0.0252876254916179
MECTplb	1	10	before	0.804349299284712	0.904151225390731	0.842898106756719	0.989205304943028	0.78568357499127	1.53687031846327	1.51184215594033	1.78041314045499	1.03046235881745	1.58096022299481	0.0199166261301802	0.0100330139854645	0.00168893242581364	0.933787116228081	3.20908443096195e-05
MECTplb	0	11	before	1	1	1	1	1	1.62946547765259	1.53659611107064	1.64963022280842	1.03509776892414	1.70767031313714	0.0396674856352434	0.0267937484039203	0.00214461879400936	0.944174732432804	0.000808078861514807
MECTplb	1	11	before	0.760607315143244	0.889445774600061	0.766738933386556	0.987397683510759	0.742494539198013	1.59645232815965	1.49167539477925	1.69054442923865	1.03347031165271	1.59515424150783	0.0138121546961326	0.00431034482758621	0.00178718232834114	0.934416040464605	2.15955043688353e-05
MECTplb	0	12	before	1	1	1	1	1	1.76600152256024	1.55612727360448	1.95109830036776	1.03994082223271	1.80880530134877	0.0335893178358932	0.0357773958930028	0.00795149587516151	0.942435331695026	5.02465773151442e-05
MECTplb	1	12	before	0.837877632073398	0.90348601089185	0.82509637988087	0.990807094298787	0.82714579303366	1.6679292929293	1.43613557377603	1.7139004779807	1.0362459205995	1.74246211407738	0.0146198830409357	0.00867528991568472	0.00178154673887869	0.934357583246863	2.596059015727e-05
MECTplb	0	13	before	1	1	1	1	1	1.67887866802047	1.58766240352876	2.12719731384555	1.04151352291076	1.6923831001994	0.0377211103099279	0.0097853660069422	0.00149546686606225	0.940349064561646	0.000628486335276078
MECTplb	1	13	before	0.81557363944473	0.921443682779862	0.839812167729118	0.990754807724193	0.820075054042122	1.63398692810458	1.55799920706381	1.70254789650405	1.03548373291071	1.65908211014697	0.0139275766016713	0.00469883224615245	0.00149546686606225	0.934333211640667	2.82732284190649e-05
MECTplb	0	14	before	1	1	1	1	1	1.72293731362665	1.59587637359155	1.87670371146991	1.04012499985441	1.80082564256615	0.0159342638120228	0.0095221619602732	0.00146327187591455	0.937467915101343	2.73128901009447e-05
MECTplb	1	14	before	0.850899158690055	0.927105635133495	0.881934460725365	0.993082914223302	0.858631822615187	1.64069669458216	1.55419861347045	1.87670371146991	1.03663179575829	1.7453421803256	0.0153609831029186	0.00721948676077341	0.00147226618572638	0.936827067709582	2.33545845650882e-05
MECTplb	0	15	before	1	1	1	1	1	1.77517496256348	1.67991071291818	2.14732097121197	1.04123618018288	1.84257076728584	0.0187617260787993	0.00961196420899602	0.00199566307447123	0.942056390226211	2.73498760517292e-05
MECTplb	1	15	before	0.993201337954619	0.966826333954048	0.885230806748466	0.997878560976535	0.97228539076341	1.89262295081967	1.61341069877597	1.85114131816912	1.04137485176916	1.87794870299945	0.0155400155400155	0.0128263324135206	0.00159824193387274	0.941687427704307	2.69881422199528e-05
MECTplb	0	16	before	1	1	1	1	1	1.68949771689498	1.63625521468871	1.805471647041	1.03436111214569	1.73394670083281	0.0189393939393939	0.0077102256343714	0.00153547411157797	0.944520641794426	2.76264421408444e-05
MECTplb	1	16	before	0.899647943397953	0.917679313194022	0.85045906239876	0.995558836196735	0.900188060537924	1.7335358033191	1.54713272535882	1.74818314710695	1.0369115461101	1.75062784938112	0.0166112956810631	0.00495130418438214	0.00184902958282448	0.941221972454058	2.94735189810523e-05
MECTplb	0	17	before	1	1	1	1	1	1.61493191108734	1.55877368533106	1.72838190633491	1.03112902363669	1.6483213352427	0.0199348384942178	0.00479846449136276	0.00145696042755681	0.937193641828113	2.99018979580986e-05
MECTplb	1	17	before	0.823707770250098	0.887563637579424	0.806072034969143	0.991184297946189	0.814406616902859	1.66471277842907	1.46730060117279	1.76567744685385	1.03384589610524	1.70749006203835	0.0182380494365856	0.0138888888888889	0.00191537857457527	0.937006149645588	2.94859411872768e-05
MECTplb	0	18	before	1	1	1	1	1	1.72314784859269	1.64823591363876	1.7287034723957	1.03614480949519	1.84026793527247	0.0145137880986938	0.00447044934554783	0.00182927856181492	0.933640076137045	2.33091555633953e-05
MECTplb	1	18	before	0.803480374880745	0.903693981585488	0.861200201263129	0.989497466812247	0.804375792496055	1.63999893221757	1.47476826162285	1.77105136048945	1.03440199164859	1.70017917157464	0.022366585862951	0.024696652116224	0.0064401867654162	0.935656092247177	4.78148790140569e-05
MECTplb	0	19	before	1	1	1	1	1	1.75296860393534	1.61020405453587	1.89621830683283	1.04364039457791	1.75520095263725	0.0196850393700787	0.0147139703744769	0.00241333540190653	0.936795444274082	3.63194916135777e-05
MECTplb	1	19	before	0.82146517515778	0.934782121835893	0.856860953389268	0.989876424000453	0.795791415997367	1.52147239263804	1.56019348638798	1.69101847872798	1.02736473669235	1.47644562527402	0.0379284077295692	0.0466089656929015	0.0107434464976364	0.9371571228228	0.00138458391323591
MECTplb	0	20	before	1	1	1	1	1	1.82027782871814	1.64675464942257	1.85691333522351	1.03994869695231	1.90633373244237	0.0178783508013589	0.00483020306905668	0.00161987587701092	0.940780172213621	3.21483361141472e-05
MECTplb	1	20	before	0.96303246430476	0.976173292095315	0.853087999802545	0.997008129279836	0.946604293296076	1.87417789757413	1.58935914468274	1.54805783952367	1.03500793575338	1.93196569150055	0.0346440560821485	0.0462743141572621	0.005799342741156	0.944205053098476	5.2765830592932e-05
MECTplb	0	21	before	1	1	1	1	1	1.91867817392091	1.77570689292666	2.21596343926028	1.04240087879554	1.90366870551962	0.0165152766308836	0.00793192083634072	0.00213178133909981	0.945263158346031	2.91159419732262e-05
MECTplb	1	21	before	1.06069356182608	1.01661491413665	0.988112133826246	1.00267672976416	1.08080741051767	1.92637973106277	1.73343809188188	1.9545116377936	1.04483237982954	2.0288645659071	0.0290159707659082	0.103490757049754	0.00956530980975662	0.950482719195892	4.02811268934317e-05
MECTplb	0	22	before	1	1	1	1	1	1.82813790160223	1.69595844155844	2.01872056280928	1.04004878959884	1.92193004649516	0.0229015561359697	0.0255205835991056	0.00715435521373636	0.946985058083653	3.57118359943379e-05
MECTplb	1	22	before	1.05762630659617	1.011151961549	1.05379576179457	1.00362958187509	1.07169682027663	1.86443735108318	1.66686244295122	1.9304835151732	1.0405114787548	1.88948451398898	0.0290748872107891	0.106461480979847	0.01311631789185	0.951396293715796	4.16851586627074e-05
MECTplb	0	23	before	1	1	1	1	1	1.73935320981695	1.63158224295219	1.87971166015518	1.03703705244222	1.82995762970657	0.0319053304829719	0.0158620134007193	0.00264509445191439	0.94706872560615	4.84037137441071e-05
MECTplb	1	23	before	1.11979154604956	1.01583714474437	1.04800439027351	1.00467407673929	1.13994702584712	1.73918248377806	1.59160494529403	1.7528159234686	1.0345183068399	1.8367664183341	0.0557161565360342	0.0238103949080766	0.000881698150638129	0.953135015319351	0.0376811757613458
MECTplb	0	24	before	1	1	1	1	1	1.78110770227453	1.61040677636149	1.89966801918111	1.03786183379525	1.84163989475095	0.0167084377610693	0.00636857506056172	0.0022891537488757	0.946367451774126	2.86262601279708e-05
MECTplb	1	24	before	0.991183939468595	1.04536981709929	1.0709812322531	1.00124852146085	1.01113485815333	1.55521139147191	1.67377932578074	1.83854080106365	1.0286157567503	1.59562805234181	0.0500431406384814	0.0345201095777572	0.00737735153080044	0.94912152408889	0.00852651994033077
MECTplb	0	25	before	1	1	1	1	1	1.87861212861213	1.78082191780822	2.01834129280791	1.03952093015239	1.91768252574411	0.0173134756250299	0.00465633505596053	0.00162747172267882	0.939260730713359	2.75297338060911e-05
MECTplb	1	25	before	1.01470992725314	0.973055567334146	1.01902529379248	1.00026570660334	1.00824236947545	1.62397081327212	1.5144731406769	1.85460912086676	1.02986061709908	1.6734848440595	0.0528893849206349	0.0902015320491563	0.00572508158241255	0.946880105670243	0.0101761292004344
MECTplb	0	26	during	1	1	1	1	1	1.93836638901179	1.84492356651806	2.0771112109222	1.04896395482463	1.9592170234167	0.017122517178928	0.00442559216426541	0.00182159316538244	0.939432264669093	2.41539339610971e-05
MECTplb	1	26	during	0.811220253494414	0.994244895517347	0.987223371719074	0.995393463045236	0.855498278517689	1.85444651436416	1.73141398192629	1.89047261815454	1.04911582072518	1.89726902714224	0.044296788482835	0.0714449926311136	0.0115413468751803	0.942999442959432	0.0197030986533129
MECTplb	0	27	during	1	1	1	1	1	1.97917701620217	1.73672159821683	2.2054696527816	1.04688462260804	2.00858126852232	0.0175638843612765	0.00458355300689228	0.00231352919608288	0.945475949718723	3.00774912633349e-05
MECTplb	1	27	during	0.919668638896025	0.985910561289731	0.88224179168718	0.999202548989384	0.95729070401246	2.06737840482277	1.86085360726951	2.02578272600765	1.05183808634764	2.19903037049596	0.0420699255769128	0.0324955318068298	0.00252806148245525	0.949107250034001	0.000104506892936349
MECTplb	0	28	during	1	1	1	1	1	1.86417164913343	1.74654433544573	2.07821544543273	1.04025394208993	1.9303284813665	0.0189004854584343	0.00682701515687189	0.00231695287231013	0.950247969600306	4.0611174880508e-05
MECTplb	1	28	during	1.03945601298313	1.0869328551133	1.12927102745769	1.00459809050061	1.11448199745402	2.65199519884047	2.4141464759089	3.06932090921926	1.0719012600436	2.8883969446038	0.0238379022646007	0.0180736857948719	0.00305056308310242	0.950499839280279	3.86768902620628e-05
MECTplb	0	29	during	1	1	1	1	1	2.01731601731602	1.68162111036348	1.85021446392271	1.03514413222598	1.95097956466132	0.0191188484412783	0.00568990042674253	0.0018562708155939	0.950031571797015	2.96283470514062e-05
MECTplb	1	29	during	1.12896040454767	1.14747680911951	1.2171874722852	1.00965986465442	1.17777252274141	2.83228078322111	2.51968503937008	3.20563501760943	1.07883562243753	3.1176609269841	0.0256861578994488	0.0175200629825274	0.00325528402353105	0.952434443422311	4.65407310166583e-05
MECTplb	0	30	during	1	1	1	1	1	2.09926788685524	1.7818209930928	2.34478330658106	1.04209289971585	2.09680183349923	0.0234192037470726	0.0103492884864166	0.00185817480779504	0.95066571791698	3.03606065390786e-05
MECTplb	1	30	during	1.19716510236377	1.18762610209671	1.18951621251506	1.01342668570056	1.27496176511454	3.01659017020463	2.64295003280705	3.0099518459069	1.09514717249556	3.35029803730201	0.0204498977505112	0.0153614661803373	0.00371634961559009	0.95171675060242	3.12417658908861e-05
MECTplb	0	31	during	1	1	1	1	1	1.88274273564848	1.74893258349339	1.89112980037635	1.04153591401115	1.96299119258049	0.031644944213739	0.00957854406130268	0.0031319131745615	0.952565229193514	4.60010614051087e-05
MECTplb	1	31	during	1.33389851673643	1.23914730720883	1.35391111034781	1.01670087906918	1.38256869247357	3.12905541963621	2.83630424375546	3.45500683193441	1.10201058576276	3.42902868157801	0.0200778137525126	0.00610385861835648	0.0031319131745615	0.951700914081327	3.6026561374958e-05
MECTplb	0	32	during	1	1	1	1	1	1.86315853395228	1.75378933909861	2.06846001612549	1.03836466488626	1.86400804418837	0.0264550264550265	0.021210604677687	0.0017537477213125	0.947720356541627	4.363462360698e-05
MECTplb	1	32	during	1.16278052015273	1.20854000627894	1.30109478930832	1.01105107948944	1.20393077429496	2.89976489856298	2.83667853922601	3.3130543135674	1.0957729249535	3.05371569777423	0.0189127454733468	0.0052224900972187	0.0028025093557644	0.9451272590914	3.07895105408751e-05
MECTplb	0	33	during	1	1	1	1	1	1.89787946428572	1.82773813568921	1.92183320691445	1.04007777397219	1.93129176468487	0.0239955357142857	0.0152009211479269	0.00199608766817039	0.945874726238223	3.45078892885458e-05
MECTplb	1	33	during	1.05279772228395	1.06082751585223	0.999093108590945	1.00547824483331	1.08775488378928	2.83228579260651	2.45635701356048	2.30904451375106	1.09394894689089	3.05567399958618	0.0166251039068994	0.00547380217519106	0.00239530520180446	0.943880783817269	2.72668852925972e-05
MECTplb	0	34	during	1	1	1	1	1	1.8289719035828	1.88941328696604	2.01114827201784	1.04153802613526	1.86050638066795	0.0226558894892749	0.0160459732960737	0.00266342589760349	0.944565124139269	3.28111614712312e-05
MECTplb	1	34	during	0.986590438200162	1.07900349677717	1.00688442394806	1.00440747183926	1.0400488561034	2.73419204905063	2.85942691029901	2.79598662207358	1.09882058722175	3.00994178256999	0.0160831088880339	0.00484496124031008	0.00255053809027248	0.938629953721159	2.65436259183866e-05
MECTplb	0	35	during	1	1	1	1	1	1.88169193025497	1.75031822242978	2.01498929336188	1.0388691244618	1.88403428574942	0.0258397932816537	0.0353625255876973	0.00749464668094219	0.945776805268904	5.15356548384262e-05
MECTplb	1	35	during	1.02399753322686	1.06787537581029	0.997023590129615	1.0055877469996	1.08231012802159	2.99703264094955	2.7183137758699	2.79978586723769	1.10941270044659	3.24331856862573	0.0161528180573668	0.00315647288031651	0.00239493594977588	0.940649247455856	2.58836906668746e-05
MECTplb	0	36	after	1	1	1	1	1	1.84615384615385	1.89650445648687	2.06779289161913	1.03701844491682	1.90832345833062	0.0281009241702113	0.00823343478856905	0.00183889606967275	0.947660583054451	4.32342175140385e-05
MECTplb	1	36	after	1.17010899235811	1.08660392892406	1.07466384860357	1.00921511543954	1.22137887768026	3.16660902047593	2.77886993290391	3.28937981820274	1.10917830261327	3.41348753763669	0.0157516868377029	0.00333834084460023	0.00138903137688876	0.942163648377191	2.7717918821046e-05
MECTplb	0	37	after	1	1	1	1	1	1.90685880792723	1.82820363484312	2.19153212734228	1.04173637261632	1.91827300072275	0.0312415015540016	0.016849199663016	0.00132640654360562	0.948723195489783	5.82101481338169e-05
MECTplb	1	37	after	1.2337110094858	1.18124427524702	1.23399286162449	1.01247478045456	1.26567739605071	3.13253012048193	2.88967522720479	3.6772410743893	1.11211980554118	3.33855472013725	0.0155400155400155	0.00413678985107557	0.0016214025131739	0.942540026167484	2.73388341498921e-05
MECTplb	0	38	after	1	1	1	1	1	1.83789009767331	1.71164225134927	1.89798771961821	1.03769670872028	1.8707284969736	0.0292877856586412	0.0307487387281687	0.00972703507812025	0.94819353656449	4.10885476373869e-05
MECTplb	1	38	after	1.21932821661691	1.15044251387829	1.2596271967897	1.01094200075179	1.23929460834295	2.85241992671834	2.79411764705882	3.32907775548666	1.09938315821834	3.00058726388182	0.0167519450002454	0.00297707651086633	0.00153782730308939	0.937214604241229	2.63770658270671e-05
MECTplb	0	39	after	1	1	1	1	1	1.8705035971223	1.85052900325598	2.02366701336421	1.04313627087711	1.93043272354542	0.0515647385543569	0.0480343791406398	0.00919540229885057	0.945375416884271	0.000683730478996437
MECTplb	1	39	after	1.08041378098983	1.09079098479924	1.1896453762797	1.00524237715125	1.06959713946457	2.74056587619946	2.66589987890964	2.82799222874188	1.08713518530085	2.73426587946759	0.0156617071260767	0.00485103975608841	0.00156995113527091	0.935283590011413	2.63884076632896e-05
MECTplb	0	40	after	1	1	1	1	1	1.86170212765957	1.90056318944929	2.04298105077068	1.04376259142456	1.87686578117177	0.0233544266446345	0.014367816091954	0.00154493839558148	0.940050516339228	3.31848792078135e-05
MECTplb	1	40	after	0.911428740773876	0.98301406525428	0.96628165388614	0.996951685582265	0.921680344728488	2.26120061836938	2.28820241296833	2.60365436804183	1.07585912087005	2.41172008237218	0.0153964588144727	0.00439544273791133	0.00175057380999467	0.938162954476567	2.37918800345269e-05
