Application rate	PFT	year	mean.10	min.10	max.10	mean.10_20	min.10_20	max.10_20	mean.20_30	min.20_30	max.20_30	mean.30_40	min.30_40	max.30_40	mean.40_50	min.40_50	max.40_50	mean.50	min.50	max.50
1	SEITcl3p	14	30	30	0	0	0	15	0	0	7	0	0	7	0	0	1	0	0	0
0	SEITcl3p	15	30	30	0	0	0	14	0	0	4	0	0	9	0	0	3	0	0	0
1	SEITcl3p	15	30	30	0	0	0	8	0	0	8	0	0	14	0	0	0	0	0	0
0	SEITcl3p	16	30	30	0	0	0	3	0	0	11	0	0	13	0	0	3	0	0	0
1	SEITcl3p	16	13	30	0	17	0	0	0	0	0	0	0	2	0	0	14	0	0	14
0	SEITcl3p	17	30	30	0	0	0	2	0	0	10	0	0	8	0	0	7	0	0	3
1	SEITcl3p	17	30	30	0	0	0	0	0	0	0	0	0	6	0	0	11	0	0	13
0	SEITcl3p	18	30	30	0	0	0	4	0	0	11	0	0	7	0	0	0	0	0	8
1	SEITcl3p	18	26	30	0	4	0	2	0	0	6	0	0	12	0	0	10	0	0	0
0	SEITcl3p	19	30	30	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	25
1	SEITcl3p	19	30	30	4	0	0	5	0	0	12	0	0	5	0	0	4	0	0	0
0	SEITcl3p	20	30	30	0	0	0	2	0	0	3	0	0	20	0	0	3	0	0	2
1	SEITcl3p	20	30	30	1	0	0	9	0	0	11	0	0	8	0	0	1	0	0	0
0	SEITcl3p	21	30	30	0	0	0	5	0	0	10	0	0	7	0	0	7	0	0	1
1	SEITcl3p	21	30	30	0	0	0	10	0	0	7	0	0	12	0	0	1	0	0	0
0	SEITcl3p	22	30	30	0	0	0	0	0	0	4	0	0	21	0	0	5	0	0	0
1	SEITcl3p	22	30	30	0	0	0	14	0	0	11	0	0	4	0	0	1	0	0	0
0	SEITcl3p	23	30	30	0	0	0	2	0	0	5	0	0	9	0	0	11	0	0	3
1	SEITcl3p	23	30	30	0	0	0	6	0	0	13	0	0	3	0	0	5	0	0	3
0	SEITcl3p	24	30	30	0	0	0	11	0	0	5	0	0	13	0	0	1	0	0	0
1	SEITcl3p	24	30	30	0	0	0	0	0	0	1	0	0	4	0	0	9	0	0	16
0	SEITcl3p	25	30	30	0	0	0	5	0	0	14	0	0	11	0	0	0	0	0	0
1	SEITcl3p	25	27	29	0	1	1	0	0	0	0	1	0	3	0	0	18	1	0	9
0	SEITcl3p	26	30	30	0	0	0	12	0	0	7	0	0	6	0	0	5	0	0	0
1	SEITcl3p	26	27	30	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	27	30	30	0	0	0	20	0	0	9	0	0	1	0	0	0	0	0	0
1	SEITcl3p	27	23	30	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	28	30	30	0	0	0	12	0	0	6	0	0	11	0	0	1	0	0	0
1	SEITcl3p	28	23	30	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	29	30	30	0	0	0	13	0	0	6	0	0	10	0	0	1	0	0	0
1	SEITcl3p	29	12	30	0	15	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	30	30	30	0	0	0	11	0	0	13	0	0	5	0	0	0	0	0	1
1	SEITcl3p	30	20	30	0	7	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	31	30	30	0	0	0	8	0	0	15	0	0	6	0	0	1	0	0	0
1	SEITcl3p	31	8	30	0	19	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	32	30	30	0	0	0	3	0	0	15	0	0	12	0	0	0	0	0	0
1	SEITcl3p	32	3	30	0	22	0	0	3	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	33	30	30	0	0	0	10	0	0	10	0	0	9	0	0	1	0	0	0
1	SEITcl3p	33	20	30	0	7	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	34	30	30	0	0	0	0	0	0	0	0	0	19	0	0	6	0	0	5
1	SEITcl3p	34	10	30	0	17	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl3p	35	30	30	0	0	0	7	0	0	1	0	0	8	0	0	12	0	0	2
1	SEITcl3p	35	20	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl3p	36	30	30	0	0	0	9	0	0	4	0	0	11	0	0	5	0	0	1
1	SEITcl3p	36	14	30	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl3p	37	30	30	0	0	0	2	0	0	5	0	0	19	0	0	4	0	0	0
1	SEITcl3p	37	23	30	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl3p	38	30	30	0	0	0	10	0	0	11	0	0	6	0	0	3	0	0	0
1	SEITcl3p	38	10	30	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl3p	39	30	30	0	0	0	7	0	0	11	0	0	6	0	0	5	0	0	1
1	SEITcl3p	39	2	30	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl3p	40	30	30	0	0	0	17	0	0	9	0	0	4	0	0	0	0	0	0
1	SEITcl3p	40	1	30	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl4p	1	30	30	0	0	0	0	0	0	7	0	0	13	0	0	10	0	0	0
1	SEITcl4p	1	30	30	0	0	0	4	0	0	10	0	0	16	0	0	0	0	0	0
0	SEITcl4p	2	30	30	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	20
1	SEITcl4p	2	30	30	0	0	0	0	0	0	10	0	0	4	0	0	3	0	0	13
0	SEITcl4p	3	30	30	0	0	0	0	0	0	3	0	0	5	0	0	6	0	0	16
1	SEITcl4p	3	30	30	0	0	0	0	0	0	5	0	0	10	0	0	7	0	0	8
0	SEITcl4p	4	30	30	0	0	0	3	0	0	8	0	0	15	0	0	4	0	0	0
1	SEITcl4p	4	30	30	0	0	0	2	0	0	14	0	0	13	0	0	1	0	0	0
0	SEITcl4p	5	30	30	0	0	0	5	0	0	14	0	0	8	0	0	3	0	0	0
1	SEITcl4p	5	30	30	1	0	0	10	0	0	12	0	0	7	0	0	0	0	0	0
0	SEITcl4p	6	30	30	0	0	0	2	0	0	13	0	0	9	0	0	4	0	0	2
1	SEITcl4p	6	30	30	1	0	0	13	0	0	11	0	0	4	0	0	1	0	0	0
0	SEITcl4p	7	30	30	0	0	0	12	0	0	15	0	0	3	0	0	0	0	0	0
1	SEITcl4p	7	30	30	1	0	0	3	0	0	12	0	0	7	0	0	5	0	0	2
0	SEITcl4p	8	30	30	0	0	0	12	0	0	8	0	0	10	0	0	0	0	0	0
1	SEITcl4p	8	30	30	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	9
0	SEITcl4p	9	30	30	0	0	0	1	0	0	14	0	0	12	0	0	3	0	0	0
1	SEITcl4p	9	24	30	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	24
0	SEITcl4p	10	30	30	0	0	0	10	0	0	10	0	0	9	0	0	1	0	0	0
1	SEITcl4p	10	28	30	0	2	0	1	0	0	1	0	0	3	0	0	15	0	0	10
0	SEITcl4p	11	30	30	0	0	0	13	0	0	8	0	0	6	0	0	2	0	0	1
1	SEITcl4p	11	30	30	0	0	0	3	0	0	12	0	0	14	0	0	1	0	0	0
0	SEITcl4p	12	30	30	0	0	0	15	0	0	9	0	0	6	0	0	0	0	0	0
1	SEITcl4p	12	30	30	0	0	0	9	0	0	13	0	0	8	0	0	0	0	0	0
0	SEITcl4p	13	30	30	0	0	0	8	0	0	19	0	0	2	0	0	1	0	0	0
1	SEITcl4p	13	28	30	1	2	0	11	0	0	7	0	0	6	0	0	5	0	0	0
0	SEITcl4p	14	30	30	0	0	0	17	0	0	10	0	0	3	0	0	0	0	0	0
1	SEITcl4p	14	30	30	0	0	0	14	0	0	9	0	0	6	0	0	1	0	0	0
0	SEITcl4p	15	30	30	0	0	0	10	0	0	11	0	0	5	0	0	4	0	0	0
1	SEITcl4p	15	30	30	0	0	0	8	0	0	8	0	0	12	0	0	2	0	0	0
0	SEITcl4p	16	30	30	0	0	0	2	0	0	13	0	0	11	0	0	4	0	0	0
1	SEITcl4p	16	26	30	0	4	0	2	0	0	9	0	0	12	0	0	4	0	0	3
0	SEITcl4p	17	30	30	0	0	0	2	0	0	8	0	0	15	0	0	4	0	0	1
1	SEITcl4p	17	30	30	0	0	0	1	0	0	6	0	0	8	0	0	7	0	0	8
0	SEITcl4p	18	30	30	0	0	0	8	0	0	7	0	0	6	0	0	1	0	0	8
1	SEITcl4p	18	30	30	1	0	0	9	0	0	16	0	0	4	0	0	0	0	0	0
0	SEITcl4p	19	30	30	0	0	0	0	0	0	1	0	0	1	0	0	5	0	0	23
1	SEITcl4p	19	30	30	7	0	0	17	0	0	5	0	0	1	0	0	0	0	0	0
0	SEITcl4p	20	30	30	0	0	0	4	0	0	3	0	0	18	0	0	5	0	0	0
1	SEITcl4p	20	30	30	0	0	0	11	0	0	8	0	0	9	0	0	1	0	0	1
0	SEITcl4p	21	30	30	0	0	0	3	0	0	15	0	0	9	0	0	2	0	0	1
1	SEITcl4p	21	30	30	1	0	0	7	0	0	12	0	0	9	0	0	1	0	0	0
0	SEITcl4p	22	30	30	0	0	0	0	0	0	0	0	0	10	0	0	13	0	0	7
1	SEITcl4p	22	30	30	5	0	0	9	0	0	11	0	0	5	0	0	0	0	0	0
0	SEITcl4p	23	30	30	0	0	0	0	0	0	3	0	0	8	0	0	9	0	0	10
1	SEITcl4p	23	28	30	0	2	0	4	0	0	10	0	0	5	0	0	8	0	0	3
0	SEITcl4p	24	30	30	0	0	0	6	0	0	13	0	0	8	0	0	3	0	0	0
1	SEITcl4p	24	30	30	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	16
0	SEITcl4p	25	30	30	0	0	0	8	0	0	14	0	0	8	0	0	0	0	0	0
1	SEITcl4p	25	26	29	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	30
0	SEITcl4p	26	30	30	0	0	0	12	0	0	6	0	0	11	0	0	1	0	0	0
1	SEITcl4p	26	21	29	0	6	1	0	1	0	0	1	0	0	0	0	0	1	0	30
0	SEITcl4p	27	30	30	0	0	0	21	0	0	7	0	0	2	0	0	0	0	0	0
1	SEITcl4p	27	20	30	0	7	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl4p	28	30	30	4	0	0	11	0	0	8	0	0	6	0	0	1	0	0	0
1	SEITcl4p	28	1	30	0	25	0	0	2	0	0	1	0	0	0	0	0	1	0	30
0	SEITcl4p	29	30	30	0	0	0	12	0	0	10	0	0	8	0	0	0	0	0	0
1	SEITcl4p	29	10	30	0	17	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl4p	30	30	30	0	0	0	14	0	0	12	0	0	2	0	0	2	0	0	0
1	SEITcl4p	30	13	30	0	14	0	0	1	0	0	1	0	0	0	0	0	1	0	30
0	SEITcl4p	31	30	30	0	0	0	8	0	0	16	0	0	6	0	0	0	0	0	0
1	SEITcl4p	31	4	30	0	21	0	0	2	0	0	2	0	0	1	0	0	0	0	30
0	SEITcl4p	32	30	30	0	0	0	3	0	0	7	0	0	15	0	0	5	0	0	0
1	SEITcl4p	32	8	30	0	19	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl4p	33	30	30	0	0	0	11	0	0	10	0	0	8	0	0	1	0	0	0
1	SEITcl4p	33	16	30	0	11	0	0	1	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl4p	34	30	30	0	0	0	0	0	0	0	0	0	4	0	0	24	0	0	2
1	SEITcl4p	34	0	30	0	26	0	0	2	0	0	1	0	0	1	0	0	0	0	30
0	SEITcl4p	35	30	30	0	0	0	2	0	0	6	0	0	1	0	0	18	0	0	3
1	SEITcl4p	35	0	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl4p	36	30	30	0	0	0	2	0	0	15	0	0	10	0	0	3	0	0	0
1	SEITcl4p	36	0	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl4p	37	30	30	0	0	0	3	0	0	5	0	0	20	0	0	2	0	0	0
1	SEITcl4p	37	2	30	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl4p	38	30	30	0	0	0	14	0	0	10	0	0	5	0	0	1	0	0	0
1	SEITcl4p	38	3	30	0	26	0	0	1	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl4p	39	30	30	0	0	0	5	0	0	9	0	0	9	0	0	7	0	0	0
1	SEITcl4p	39	1	30	0	27	0	0	2	0	0	0	0	0	0	0	0	0	0	30
0	SEITcl4p	40	30	30	0	0	0	14	0	0	11	0	0	5	0	0	0	0	0	0
1	SEITcl4p	40	0	30	0	24	0	0	6	0	0	0	0	0	0	0	0	0	0	30
