440	0.611111111	440	0.033333333	440	0.025423729	440	0.037234043	440	0.157894737	440	0.154545455
440	0.092592593	440	0.033333333	440	0.008474576	440	0.010638298	440	0.105263158	440	0.3
440	0.333333333	440	0.033333333	440	0.008474576	440	0.026595745	440	0.105263158	440	0.109090909
750	0.046153846	750	0.1	750	0.013513514	750	0.013888889	750	0.08	750	0.153846154
750	0.046153846	750	0.1	750	0.013513514	750	0.027777778	750	0.08	750	0.128205128
750	0.015384615	750	0.1	750	0.013513514	750	0.006944444	750	0.04	750	0.205128205
750	0.030769231	750	0.1	750	0.013513514	750	0.013888889	750	0.04	750	0.051282051
750	0.045454545	750	0.076923077	750	0.01369863	750	0.010752688	750	0.042553191	750	0.2
750	0.045454545	750	0.076923077	750	0.01369863	750	0.021505376	750	0.042553191	750	0.166666667
750	0.015151515	750	0.076923077	750	0.01369863	750	0.005376344	750	0.021276596	750	0.266666667
750	0.03030303	750	0.076923077	750	0.01369863	750	0.010752688	750	0.021276596	750	0.066666667
750	0.06122449	750	0.066666667	750	0.009345794	750	0.027777778	750	0.1	750	0.179104478
750	0.06122449	750	0.066666667	750	0.009345794	750	0.055555556	750	0.1	750	0.149253731
750	0.020408163	750	0.066666667	750	0.009345794	750	0.013888889	750	0.05	750	0.23880597
750	0.040816327	750	0.066666667	750	0.009345794	750	0.027777778	750	0.05	750	0.059701493
750	0.055555556	750	0.033333333	750	0.008474576	750	0.010638298	750	0.105263158	750	0.109090909
750	0.055555556	750	0.033333333	750	0.008474576	750	0.021276596	750	0.105263158	750	0.090909091
750	0.018518519	750	0.033333333	750	0.008474576	750	0.005319149	750	0.052631579	750	0.145454545
750	0.037037037	750	0.033333333	750	0.008474576	750	0.010638298	750	0.052631579	750	0.036363636
