scenario	year	period	mean.effects.Inds	mean.effects.abovemass	mean.effects.NPFT	mean.effects.eveness	mean.effects.shannon	mean.effects.simpson	mean.effects.simpsoninv	min.effects.Inds	min.effects.abovemass	min.effects.NPFT	min.effects.eveness	min.effects.shannon	min.effects.simpson	min.effects.simpsoninv	max.effects.Inds	max.effects.abovemass	max.effects.NPFT	max.effects.eveness	max.effects.shannon	max.effects.simpson	max.effects.simpsoninv
1	29	before	1.03372332191612	1.01582264611822	0.999646401810044	0.998000789291248	1.00014116161253	1.00028088257313	1.00238451145726	1.18495026668589	1.10005078387751	1.00315457413249	1.0253760436742	1.02711650791871	1.00536125177433	1.07809170595137	0.887537045702698	0.873806595660983	0.982986767485822	0.959079832893807	0.942121024048503	0.989035663804208	0.85657273681246
2	29	before	1.01659003246713	0.9999050857805	0.999967874411036	0.997602992477468	1.00232849474173	1.00017217163675	1.00257826988243	1.16340444248955	1.07880788526455	1.00315457413249	1.02310545063811	1.03870284465366	1.00610671301872	1.09550835117066	0.824749668018519	0.760525439830052	0.984227129337539	0.95957490881363	0.953404466543691	0.989138225707027	0.855819394469225
0	30	before	1	1	1	1	1	1	1	1.10910199991286	1.06925822193339	1.00378787878788	1.02491687181925	1.03088658220712	1.00384845310479	1.05761119205257	0.824315722469765	0.841558756768583	0.984848484848485	0.966560761983217	0.966730530684914	0.995062939467975	0.93043857453482
1	30	before	1.00888537553225	1.00549670137197	0.998661433497816	0.996947527790048	1.00226087057455	1.0000255463838	1.00150442161558	1.13399621212121	1.07839541317947	1.00378787878788	1.02373779407993	1.02242294067113	1.00484298780697	1.07443942572774	0.848982785602504	0.879121383444479	0.981132075471698	0.962594586904948	0.954806203794768	0.98961355392787	0.863067294278411
2	30	before	1.0077293499036	0.997634019882638	0.999317471806821	0.998854981396146	0.99728984181946	0.999126372877459	0.990280555925479	1.12063389391979	1.06012508193815	1.00378787878788	1.02399739366778	1.03442936155191	1.00521173969632	1.08267659865807	0.842044966346842	0.855329567357139	0.982367758186398	0.950917902303277	0.924975037878996	0.983074062746061	0.795307926738845
0	31	before	1	1	1	1	1	1	1	1.12478286045165	1.08428005111106	1.00442198357549	1.02478126188438	1.02835326212254	1.00555089820285	1.08604199706888	0.828350334154063	0.768598252152808	0.984227129337539	0.960336627448888	0.941935209118576	0.985772754582038	0.841043430571258
1	31	before	1.01469107751064	1.00813876132636	1.00118708027002	0.997846961046579	1.00993103353268	1.00120183744191	1.0163005468403	1.1550764127473	1.09444407822239	1.00632911392405	1.02284690327767	1.03515681011152	1.00638416387256	1.10045530717155	0.859847488824612	0.680984620239245	1	0.964361919196273	0.965321622877554	0.993583480264554	0.910737403615096
2	31	before	1.02377269235685	1.00886648014979	1.00074593438303	0.997932239735327	0.99885924678218	0.999397747068127	0.991485263131453	1.1563981042654	1.10907129469508	1.00632911392405	1.02457574367313	1.03463578672501	1.00538499401972	1.08122899455789	0.833626450932114	0.763705218825219	0.987967067764408	0.958110198562561	0.943873906339175	0.987356921838157	0.836926890030663
0	32	before	1	1	1	1	1	1	1	1.11218103033221	1.08083843880901	1.00505689001264	1.021834573656	1.02804201675728	1.00446372284028	1.06991605253884	0.832971800433839	0.788449246196024	0.98547062539482	0.968064516594527	0.963260549734467	0.992273126470858	0.892742689441122
1	32	before	1.00782812212582	1.02141082915242	1.00118596221568	0.995542647659172	1.0088117320442	1.0004619039822	1.00705528908486	1.13353149651309	1.10511449740492	1.00632911392405	1.02254269244317	1.03426423131905	1.00480822008635	1.07360811286577	0.851145038167939	0.904914299926801	1	0.958600212276479	0.978362289146859	0.99253984384759	0.894960637239005
2	32	before	0.994644916004017	0.994272072793548	1.00012171008696	0.997142623138063	1.00171487133471	0.999462892777238	0.992559828405077	1.1055769561057	1.07664297302222	1.00505689001264	1.02940930973598	1.02899074802577	1.00425129084926	1.06109047765112	0.817777083496056	0.749438800105555	0.982367758186398	0.955555138401358	0.965745465190423	0.991498252395905	0.884989051290299
0	33	before	1	1	1	1	0.999999999999998	1	1	1.12690789786506	1.08279964219228	1.00189035916824	1.02012425978887	1.03064492285541	1.00469032473343	1.0727153655614	0.848394227018593	0.732286589550837	0.984227129337539	0.970546391532493	0.95423407859607	0.990949811455076	0.875354316128367
1	33	before	1.00514558515833	1.00681032555675	0.999822462866745	0.999406083113207	1.00593167091732	1.00040935421829	1.00503874094812	1.13761319534282	1.07901641930011	1.00189035916824	1.02630935805836	1.03353958491486	1.00492482918631	1.07435982983827	0.824038794596467	0.795543213146996	0.982986767485822	0.968553670098828	0.969931669440297	0.994404388077039	0.920365695501681
2	33	before	1.00145097153592	1.00740928412262	0.999526452216269	0.993281674095711	0.99762711594368	0.998626824108402	0.981257216854977	1.13587883959044	1.07704467657033	1.00189035916824	1.02057167872915	1.02539913232125	1.00338753979139	1.04995650532013	0.8125	0.869222008241701	0.982986767485822	0.945129837796387	0.956578937166268	0.984150220554916	0.803010966772536
0	34	before	1	1	1	1	1	1	1	1.09780111585166	1.08306201205738	1.00569259962049	1.02883440829214	1.02801504038098	1.0053876086567	1.08042360004878	0.843709347704888	0.696438179301425	0.984848484848485	0.926788309137736	0.959230759514734	0.978304429041028	0.754103575111349
1	34	before	1.02116179352551	1.01659033862131	0.999914857056597	1.00455618854525	1.0038940503224	1.00113778809275	1.01367194762886	1.16097704532078	1.09482990185554	1.00569259962049	1.03607980461226	1.03479349796319	1.00686665253493	1.10539057693445	0.878757270732472	0.843758754368949	0.983606557377049	0.972666257117501	0.967959470981202	0.994264174506144	0.915223578373537
2	34	before	1.03689183192766	1.00782323020696	0.99917602400574	0.994430688039142	0.992969075861088	0.998919561108298	0.981353458159513	1.16728242061451	1.09126903852298	1.00409836065574	1.01794803800767	1.02092772257989	1.00356951814244	1.05014743716814	0.867271105826397	0.703120639339933	0.981132075471698	0.939180563451836	0.938074961755532	0.984418155350987	0.810097690698895
0	35	before	1	1	1	1	1	1	1	1.11329404060249	1.07678684071693	1.00632911392405	1.0262901227726	1.02615885287331	1.00424485603061	1.06583863298578	0.812476652969742	0.797576308293401	0.986093552465234	0.947317620759162	0.967953707758364	0.991753124116955	0.885104762914525
1	35	before	1.00348924953911	1.00791697841847	1.00022128688544	0.999295022510728	1.00477296943521	1.00054465829346	1.00806517509355	1.14260407440213	1.07870013632861	1.00632911392405	1.02901284667585	1.03405691342857	1.0056874159195	1.09279427421902	0.816161616161616	0.882888447494364	0.987341772151899	0.964878716832691	0.970317972347699	0.994448303222	0.918606127085036
2	35	before	1.01654530836809	1.00920633234182	1.00008166965384	0.988088670177087	0.992490003076465	0.997032765884891	0.963222306139974	1.1685896538623	1.08962816682101	1.00632911392405	1.0157023429499	1.02122939128708	1.00294894156871	1.04411294459969	0.799183180953265	0.857610692904985	0.984848484848485	0.922728114909323	0.928991835357952	0.975990415211142	0.740897115238621
0	36	during	1	1	1	1	1	1	1	1.11552653988078	1.07605500017488	1.00569259962049	1.02216560182709	1.03037860006236	1.00471659535026	1.07284049122524	0.839556296672225	0.743762238236175	0.98547062539482	0.960452300547406	0.961803257845055	0.99203729019332	0.890295214665268
1	36	during	0.968436427198064	0.981701788185141	0.999969630354343	0.993736118535552	1.00224662405479	0.99946918194559	0.993198801915728	1.10758377425044	1.08690827315844	1.00569259962049	1.01946993885903	1.02891742578541	1.00477288891346	1.07127447874178	0.733197556008147	0.657746080988208	0.982367758186398	0.959759073001526	0.958201161824453	0.990398788550467	0.868898507696057
2	36	during	0.846462078879459	0.88984046357543	0.998456758636228	0.987200524584373	0.986090382391758	0.994415151304137	0.933864161613047	1.07538918102775	1.06663874257911	1.00442198357549	1.01681390211265	1.02941379768702	1.00303172516243	1.04506947131559	0.25764974357716	0.221314056240124	0.967741935483871	0.939359901160359	0.897625718914141	0.971919657116252	0.712084583134992
0	37	during	1	1	1	0.999999999999999	1	1	1	1.11481657932349	1.07740298577027	1.00442198357549	1.02707611578481	1.03384731618693	1.0057839853851	1.08628364522654	0.837676842889054	0.845268853833756	0.98547062539482	0.94791650705193	0.931913477078376	0.982823188150588	0.797723039358119
1	37	during	0.952352630834577	0.972595415729078	1.00040700671641	0.992794455962016	0.998336080122204	0.997878484626653	0.971226394635229	1.11937774771728	1.07538554684739	1.00442198357549	1.01978018340107	1.02971574762276	1.0047601737925	1.06841663358604	0.712626689189189	0.671945586362089	0.98547062539482	0.935666364207858	0.935544549156557	0.979139360571852	0.760858688358569
2	37	during	0.80140457862427	0.89135023416788	0.998421161629127	0.971960248931846	0.983149071231346	0.989905438778193	0.883649874370781	1.02906145783707	1.06522740803637	1.00442198357549	1.00616643099951	1.03667132212897	1.00199499053081	1.02305003909776	0.274915540540541	0.234879249174136	0.96651926721415	0.910075632430107	0.905634780802464	0.960858433488612	0.643326242693151
0	38	during	1	1	1	1	1	1	1	1.11015296940612	1.08372979259474	1.00760456273764	1.02760033460962	1.02685934999166	1.00466849480945	1.06916682029427	0.778336306145614	0.742330963228981	0.984227129337539	0.956857824581478	0.956013573136685	0.988735781001064	0.856216470399393
1	38	during	0.99267034257708	0.980042067002819	1.00023204185577	0.990289454157488	0.999339345212407	0.998457219289992	0.979267094305563	1.16151740320688	1.0984358736722	1.00760456273764	1.01792407001219	1.03982949658725	1.00508611369522	1.07656947354294	0.757225607011015	0.633124449875465	0.986093552465234	0.954238747156703	0.958786351614586	0.987974715153748	0.853156718333966
2	38	during	0.806876297053123	0.889972178042301	0.999179200598687	0.96565484718787	0.973725257071948	0.986202096094586	0.855155237069088	1.05470105238811	1.07443436955804	1.00952380952381	1.00150070286858	1.03292027577702	0.999951564284776	0.995565066713786	0.280920795942255	0.248992338510067	0.96958174904943	0.876987319698452	0.833758274179842	0.927112786143305	0.499888625739797
0	39	during	1	1	1	1	0.999999999999999	1	1	1.11304073255447	1.0708715709971	1.00505689001264	1.02576284008546	1.03464795187461	1.00509933736933	1.07494237116404	0.807995791688585	0.884833072655872	0.98547062539482	0.954618031660093	0.943145349121476	0.985847225173204	0.827482387234677
1	39	during	0.98072040330986	0.969586707615382	0.99888152196225	0.992606070177927	0.998102282679306	0.998254858471177	0.975907550835691	1.13539026308889	1.07866024803941	1.00442198357549	1.02542445074617	1.02911857244433	1.00425116273535	1.06177366476203	0.744413731985736	0.658342758253466	0.981132075471698	0.944764922203451	0.960634874006928	0.983756380561088	0.81115165378705
2	39	during	0.826305624150865	0.88828249788309	0.998195467523987	0.966930698049413	0.975211525930065	0.987711884898649	0.862720524710164	1.06284712072493	1.0626009144338	1.00442198357549	1.0022854452436	1.0289489471362	1.00053260003088	1.00204690664009	0.28835238023159	0.25886701511905	0.967130214917825	0.922291258379256	0.896823720469063	0.959954344389604	0.645093976033464
0	40	during	1	1	1	1	1	0.999999999999999	1	1.11554297478127	1.07653912171341	1.00315457413249	1.02642775752803	1.03328159176959	1.00461906431375	1.07129222682776	0.845882729894265	0.834774042776608	0.984227129337539	0.960789936617465	0.958045954736472	0.990219876158719	0.874572553147216
1	40	during	0.988034503121495	0.986490056694664	0.999900128492451	0.989153249162404	0.994412740936773	0.997040787839334	0.960889933254102	1.13990461049285	1.08856181436566	1.00315457413249	1.018131641463	1.02061583661301	1.00255876738911	1.03665029177462	0.744385792251946	0.684072373006265	0.983606557377049	0.947502576062679	0.944472169694268	0.979546333410774	0.773063116022803
2	40	during	0.810097036031386	0.901548176336396	0.998216226020441	0.968749510543804	0.968845740874648	0.98657789590058	0.849841343074003	1.02783334518019	1.08222146055263	1.00252206809584	1.0033731147192	1.02201579416988	0.999960614268022	0.996056133442201	0.278127359677825	0.265091641538639	0.967130214917825	0.911099593120259	0.884106328491476	0.957562197932318	0.627493606817793
0	41	during	1	1	1	1	1	1	1	1.10895507907247	1.08120944803593	1.00378787878788	1.02560253164828	1.0417659101049	1.00559201640845	1.08380149314469	0.845054595171652	0.848901196896047	0.98547062539482	0.971516992052067	0.957673351445031	0.991163827196626	0.885427509207275
1	41	during	0.970023886833709	0.980102303566241	0.999446848214909	0.987928576119058	0.997348604489385	0.997729161039813	0.968092912068134	1.12556014409982	1.08887126070523	1.00378787878788	1.01277278896421	1.03211470211146	1.00383495948435	1.05633390856168	0.746959688869683	0.681478294471733	0.983606557377049	0.952713612490636	0.960687562385838	0.988501762181572	0.849257815471125
2	41	during	0.806274463314685	0.899553322237882	0.998365035500711	0.967411587973527	0.972480790151674	0.98713318625402	0.856247419854089	1.06447314473145	1.09718026220304	1.00252206809584	1.00140369095324	1.02770178281777	1.0011408531963	1.01383974460614	0.280881535897278	0.257656193355881	0.96651926721415	0.916724323900383	0.893220343804816	0.960562054389989	0.635932224892121
0	42	during	1	1	1	1	1	1	1	1.11214518380642	1.07698604057123	1.00505689001264	1.02484194554766	1.04066215770535	1.00592940585797	1.08892886229594	0.825648723997426	0.8431174367519	0.984848484848485	0.95716460823759	0.936648068815101	0.984990982209714	0.818067881749779
1	42	during	0.965306335094153	0.972230827141251	0.999025454466883	0.986698284101539	1.00109358742758	0.997897894239068	0.972689138158127	1.14442567567568	1.09646977877092	1.00378787878788	1.00993259221377	1.04230110585296	1.00579016504011	1.08936469541012	0.763306199123356	0.632227168392737	0.984848484848485	0.932783377897678	0.949960550450226	0.981454827025154	0.787728174131919
2	42	during	0.78473888210826	0.895550112780673	0.997980293163472	0.973531753342324	0.983805013587558	0.989484913569657	0.878750333562259	1.01155230960872	1.08021968413846	1.00378787878788	1.00732027085431	1.0321200585273	1.00030529936983	0.999043703338797	0.287413901064496	0.26611287955791	0.967130214917825	0.925776374275634	0.912268827579514	0.963496832747172	0.668340737170055
0	43	during	1	1	1	0.999999999999999	1	1	1	1.10129012097674	1.07846406576692	1.00505689001264	1.02507842212689	1.04290877120685	1.00599096287457	1.09256961752056	0.851735015772871	0.8040306510751	0.98547062539482	0.970510635956228	0.956390737186709	0.991337696885848	0.883517771576455
1	43	during	0.962104992897699	0.979045788088851	0.999674229305484	0.985538583304051	0.996471664006737	0.996712794595935	0.958679565544774	1.1153334600038	1.09984491326127	1.00505689001264	1.01244388640832	1.03265557620156	1.00437939306426	1.06594703097501	0.752778109690525	0.643826842692085	0.983606557377049	0.940950909192043	0.940217439669959	0.977071118535271	0.757335610652966
2	43	during	0.804722665481339	0.909607170787794	0.998668865848834	0.972536343943635	0.981044953313887	0.988929973196108	0.873452045058514	1.04384724186704	1.09657831577585	1.00505689001264	1.00678355982928	1.02749910333808	1.00083346289709	1.00866505015705	0.28587644879914	0.265945707369122	0.967130214917825	0.921753811509154	0.906896589467732	0.962574751246452	0.6554117648342
0	44	during	1	1	1	1	1	1	1	1.10718700335511	1.07066590385545	1.00252206809584	1.02448489846205	1.03320246405516	1.00482661254887	1.06949985620763	0.859415416451112	0.757433568025629	0.983606557377049	0.966369186739092	0.950749384033865	0.989828043242916	0.86884134248767
1	44	during	0.967452562503279	0.987903961026105	0.998644732500418	0.985783824506532	0.992664309521733	0.995912345863965	0.949140168863178	1.1264491197939	1.09536623256003	1.00252206809584	1.01154162360986	1.02980226244313	1.00390648255262	1.05508496525004	0.729536258948024	0.688130629214454	0.981749528005034	0.931462626323276	0.914682380978347	0.972715837707003	0.712423500358279
2	44	during	0.801840658031071	0.919051620238704	0.996687167607711	0.968674581513742	0.973353651820712	0.986628397925571	0.856257127369923	1.04979108635098	1.11971046791541	1.00125944584383	1.00414495049748	1.02724477703984	1.00076539691396	1.00737061549821	0.278244631185808	0.266126308381278	0.96469104665826	0.901331184489935	0.845218326318981	0.930707048346658	0.521692660146575
0	45	during	1	1	1	1	1	1	1	1.11587027868944	1.09352694890443	1.00442198357549	1.02624306511066	1.0358521845395	1.00641439853981	1.09342225031968	0.824876398646891	0.667456836503833	0.98547062539482	0.948338763787468	0.92963004676578	0.982247259477749	0.790791265172875
1	45	during	0.970334937646273	0.990452589667635	0.999377390577585	0.990958119171309	0.998189559931227	0.997679626160622	0.97054744048754	1.11627906976744	1.09817693886502	1.00442198357549	1.01458994829789	1.03474472176984	1.00588713343085	1.08311740421383	0.743918204254319	0.668869213150315	0.981749528005034	0.935285046721424	0.939718341015314	0.9703540545495	0.709487115147127
2	45	during	0.792431234496219	0.914945401095888	0.998685700389176	0.968992795622193	0.982168169254035	0.988782971002377	0.877217677496586	1.05372894947875	1.1081093743255	1.00189035916824	1.00720349720944	1.03494387474169	1.00251347006734	1.02829247113787	0.279746597252713	0.260293097559832	0.982367758186398	0.90358809377803	0.87949034972652	0.949177658695791	0.585882392091594
0	46	after	1	1	1	0.999999999999997	1	1	1	1.11548087236325	1.08220759078864	1.00315457413249	1.02887045485037	1.03264403614456	1.00544601824054	1.08037947444755	0.839430111667309	0.833819612789762	0.984848484848485	0.954893059729927	0.934906257244521	0.985877229379622	0.831416339959353
1	46	after	1.00781279206218	1.00978744653627	0.998976812297928	0.995892257887987	1.00572345966383	1.00008477116445	1.00071054501972	1.13565318951599	1.10383039376834	1.00252206809584	1.02682373587878	1.03945729641155	1.00648587370567	1.09717069994598	0.767173252279635	0.778685922541463	0.982264665757162	0.955780601513183	0.957881163246676	0.987063871669061	0.837526953581586
2	46	after	0.905657935038398	1.00817609454776	0.999406476994814	0.978236198645974	0.999155328205919	0.994845784910851	0.938343730998875	1.07489328676756	1.12280843452034	1.00315457413249	1.00947711840788	1.04403806619907	1.00447796274597	1.06019070637349	0.729154450568782	0.761930576515391	0.983606557377049	0.939645438080606	0.931246871719526	0.969293213457652	0.699870539117217
0	47	after	1	1	1	1	1	1	1	1.12824207492795	1.09421248994701	1.00569259962049	1.03213734898358	1.03211672505124	1.00615564762731	1.08967558898962	0.778926955397544	0.761488338665967	0.986093552465234	0.964379192216681	0.923148245191527	0.986066934417584	0.826936252613537
1	47	after	1.01989134597552	1.01461812205546	1.0013215956153	0.998012232472451	1.00587014984549	1.00074379364753	1.00999671904101	1.15791951047305	1.11640979149069	1.00824350031706	1.02421534587254	1.04558847472169	1.00745285547696	1.11074814841518	0.812680115273775	0.789605592829814	0.997229916897507	0.96213681819877	0.957393049967096	0.989190053286657	0.854639332675501
2	47	after	0.945684791336836	1.01885479016276	1.0005264143223	0.985894287018768	1.00441567170328	0.997500427802446	0.967703205905397	1.11654392225344	1.13448072763645	1.00569259962049	1.01362124213584	1.05059003544132	1.00591073780143	1.08517380105884	0.747838616714697	0.834066497853629	0.986717267552182	0.941390924440411	0.943970882660035	0.977727217455421	0.746821387470781
0	48	after	1	1	1	1	0.999999999999999	1	1	1.13863744640305	1.08467240333817	1.00315457413249	1.02924751510232	1.03792417536016	1.00778990502596	1.11402615440778	0.813190795433955	0.781204748315214	0.98547062539482	0.93056192010223	0.918613663904886	0.979059918580549	0.787344543203424
1	48	after	1.03476385522088	1.02248300185598	0.99942581133878	1.00489609161324	1.00827499304805	1.00202823185342	1.02171033132691	1.16653726708075	1.12498956411249	1.00315457413249	1.03378330677922	1.04263872909516	1.0078106020461	1.11235017366323	0.83955812730142	0.748534086634558	0.982367758186398	0.966060211776893	0.963021954486287	0.994498543395204	0.913587837959286
2	48	after	0.934396100722125	1.00240179001793	1.00025758568306	1.00002655814845	1.00789807838147	0.99994136166988	0.99416816126309	1.07865952990458	1.0847043888809	1.00315457413249	1.02841113123578	1.04760142566356	1.0079334989337	1.11669999515523	0.717331182300069	0.866427340302565	0.984227129337539	0.94067007725549	0.946621966984547	0.985851278937387	0.819340137970236
0	49	after	1	1	1	1	1	1	1	1.11513034801048	1.08335863173645	1.00442198357549	1.02808949399816	1.03329529017041	1.00681157398866	1.099475230691	0.84788029925187	0.837963426110908	0.98547062539482	0.944894690233326	0.907757191042391	0.982206334219474	0.792168944862125
1	49	after	1.0045023684969	1.00915347554102	1.0001754011735	0.999999323541098	1.00440466218297	1.0005756260961	1.00496245745392	1.14700822022558	1.11140240357899	1.00442198357549	1.0286337093203	1.03693581277391	1.00649444964373	1.09531733467525	0.764469204580625	0.762700094308589	0.98547062539482	0.941375310345934	0.958156305197841	0.987993931761122	0.840312865224956
2	49	after	0.922182802172963	0.980805290483094	0.999364599422581	1.00361879622325	1.00766611525094	1.00027861814533	1.00234144604371	1.07027082654409	1.07689514905506	1.00252206809584	1.03232052080827	1.04803106414115	1.00771391175786	1.11759065275225	0.717089583625403	0.682052346228536	0.980926430517711	0.96680286283099	0.954562555567702	0.988943471397904	0.855443275306691
0	50	after	1	1	1	1	1	1	1	1.14072085889571	1.08302781639795	1.00442198357549	1.02938838615467	1.03379326063902	1.00669055589654	1.10049082908433	0.811401227504421	0.822299103451635	0.986093552465234	0.958507308930385	0.915197330459091	0.981659613109261	0.784035378419825
1	50	after	1.00308080090993	1.0070580019222	0.999441457840677	1.00029817555447	1.00427491997418	1.00067528724797	1.00636171607615	1.12559123475762	1.09662665981623	1.00442198357549	1.02857776027042	1.03792201314623	1.00569878218686	1.08417752520195	0.775901694603622	0.742098944530793	0.981132075471698	0.968711359254581	0.948171299210559	0.98852853845569	0.846236432868453
2	50	after	0.948677798699964	0.997289738224576	0.999869505630525	0.995646080425565	1.00392531211168	0.998646758846305	0.986657411622289	1.08710944872433	1.08528863804527	1.00442198357549	1.02962512716309	1.04740092509213	1.00772114863234	1.1215076263949	0.718574187589218	0.770391033415051	0.982986767485822	0.927521306329924	0.903735880166867	0.973643082810559	0.730431952996527
