Application rate	PFT	year	mean.10	min.10	max.10	mean.10_20	min.10_20	max.10_20	mean.20_30	min.20_30	max.20_30	mean.30_40	min.30_40	max.30_40	mean.40_50	min.40_50	max.40_50	mean.50	min.50	max.50
90	MSCTcl1p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl1p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl1p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl1p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl1p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl1p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl1p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl1p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl1p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl1p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl1p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl1p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSCTcl2p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSCTcl2p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSITcl4p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	MSITcl4p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	MSITcl4p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	SECTcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	SECTcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	SECTcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
